K_cap,group_size,max_offspring,threshold,type,beta,rep,extinct,time_to_extinction
500,10,6,0,TRUE,2,18,0,NA
1000,10,6,0,TRUE,2,18,0,NA
250,1,10,0,TRUE,2,18,1,373
500,1,10,0,TRUE,2,18,1,442
1000,1,10,0,TRUE,2,18,1,431
250,3,10,0,TRUE,2,18,1,410
500,3,10,0,TRUE,2,18,1,445
1000,3,10,0,TRUE,2,18,0,NA
250,5,10,0,TRUE,2,18,1,357
500,5,10,0,TRUE,2,18,1,488
1000,5,10,0,TRUE,2,18,0,NA
250,10,10,0,TRUE,2,18,0,NA
500,10,10,0,TRUE,2,18,0,NA
1000,10,10,0,TRUE,2,18,0,NA
250,1,3,0.25,TRUE,2,18,1,303
500,1,3,0.25,TRUE,2,18,1,307
1000,1,3,0.25,TRUE,2,18,1,335
250,3,3,0.25,TRUE,2,18,1,337
500,3,3,0.25,TRUE,2,18,1,360
1000,3,3,0.25,TRUE,2,18,1,368
250,5,3,0.25,TRUE,2,18,1,335
500,5,3,0.25,TRUE,2,18,1,367
1000,5,3,0.25,TRUE,2,18,0,NA
250,10,3,0.25,TRUE,2,18,1,342
500,10,3,0.25,TRUE,2,18,1,401
1000,10,3,0.25,TRUE,2,18,0,NA
250,1,6,0.25,TRUE,2,18,1,327
500,1,6,0.25,TRUE,2,18,1,334
1000,1,6,0.25,TRUE,2,18,1,389
250,3,6,0.25,TRUE,2,18,0,NA
500,3,6,0.25,TRUE,2,18,0,NA
1000,3,6,0.25,TRUE,2,18,0,NA
250,5,6,0.25,TRUE,2,18,1,476
500,5,6,0.25,TRUE,2,18,0,NA
1000,5,6,0.25,TRUE,2,18,0,NA
250,10,6,0.25,TRUE,2,18,0,NA
500,10,6,0.25,TRUE,2,18,0,NA
1000,10,6,0.25,TRUE,2,18,0,NA
250,1,10,0.25,TRUE,2,18,1,394
500,1,10,0.25,TRUE,2,18,1,418
1000,1,10,0.25,TRUE,2,18,1,429
250,3,10,0.25,TRUE,2,18,0,NA
500,3,10,0.25,TRUE,2,18,0,NA
1000,3,10,0.25,TRUE,2,18,0,NA
250,5,10,0.25,TRUE,2,18,0,NA
500,5,10,0.25,TRUE,2,18,0,NA
1000,5,10,0.25,TRUE,2,18,0,NA
250,10,10,0.25,TRUE,2,18,0,NA
500,10,10,0.25,TRUE,2,18,0,NA
1000,10,10,0.25,TRUE,2,18,0,NA
250,1,3,0.5,TRUE,2,18,1,299
500,1,3,0.5,TRUE,2,18,1,300
1000,1,3,0.5,TRUE,2,18,1,374
250,3,3,0.5,TRUE,2,18,1,423
500,3,3,0.5,TRUE,2,18,1,444
1000,3,3,0.5,TRUE,2,18,0,NA
250,5,3,0.5,TRUE,2,18,0,NA
500,5,3,0.5,TRUE,2,18,0,NA
1000,5,3,0.5,TRUE,2,18,0,NA
250,10,3,0.5,TRUE,2,18,1,439
500,10,3,0.5,TRUE,2,18,0,NA
1000,10,3,0.5,TRUE,2,18,0,NA
250,1,6,0.5,TRUE,2,18,1,354
500,1,6,0.5,TRUE,2,18,1,382
1000,1,6,0.5,TRUE,2,18,1,401
250,3,6,0.5,TRUE,2,18,1,448
500,3,6,0.5,TRUE,2,18,0,NA
1000,3,6,0.5,TRUE,2,18,0,NA
250,5,6,0.5,TRUE,2,18,1,461
500,5,6,0.5,TRUE,2,18,0,NA
1000,5,6,0.5,TRUE,2,18,0,NA
250,10,6,0.5,TRUE,2,18,0,NA
500,10,6,0.5,TRUE,2,18,0,NA
1000,10,6,0.5,TRUE,2,18,0,NA
250,1,10,0.5,TRUE,2,18,1,398
500,1,10,0.5,TRUE,2,18,1,388
1000,1,10,0.5,TRUE,2,18,1,399
250,3,10,0.5,TRUE,2,18,0,NA
500,3,10,0.5,TRUE,2,18,0,NA
1000,3,10,0.5,TRUE,2,18,0,NA
250,5,10,0.5,TRUE,2,18,0,NA
500,5,10,0.5,TRUE,2,18,0,NA
1000,5,10,0.5,TRUE,2,18,0,NA
250,10,10,0.5,TRUE,2,18,0,NA
500,10,10,0.5,TRUE,2,18,0,NA
1000,10,10,0.5,TRUE,2,18,0,NA
250,1,3,1,TRUE,2,18,1,335
500,1,3,1,TRUE,2,18,1,317
1000,1,3,1,TRUE,2,18,1,311
250,3,3,1,TRUE,2,18,1,316
500,3,3,1,TRUE,2,18,1,338
1000,3,3,1,TRUE,2,18,1,347
250,5,3,1,TRUE,2,18,1,303
500,5,3,1,TRUE,2,18,1,320
1000,5,3,1,TRUE,2,18,1,343
250,10,3,1,TRUE,2,18,1,296
500,10,3,1,TRUE,2,18,1,324
1000,10,3,1,TRUE,2,18,1,339
250,1,6,1,TRUE,2,18,1,373
500,1,6,1,TRUE,2,18,1,400
1000,1,6,1,TRUE,2,18,1,377
250,3,6,1,TRUE,2,18,1,344
500,3,6,1,TRUE,2,18,1,360
1000,3,6,1,TRUE,2,18,1,381
250,5,6,1,TRUE,2,18,1,396
500,5,6,1,TRUE,2,18,1,366
1000,5,6,1,TRUE,2,18,1,390
250,10,6,1,TRUE,2,18,1,366
500,10,6,1,TRUE,2,18,1,361
1000,10,6,1,TRUE,2,18,1,345
250,1,10,1,TRUE,2,18,1,397
500,1,10,1,TRUE,2,18,1,490
1000,1,10,1,TRUE,2,18,1,404
250,3,10,1,TRUE,2,18,1,352
500,3,10,1,TRUE,2,18,1,346
1000,3,10,1,TRUE,2,18,1,406
250,5,10,1,TRUE,2,18,1,370
500,5,10,1,TRUE,2,18,1,460
1000,5,10,1,TRUE,2,18,1,428
250,10,10,1,TRUE,2,18,1,380
500,10,10,1,TRUE,2,18,1,465
1000,10,10,1,TRUE,2,18,1,457
250,1,3,0,FALSE,2,18,1,303
500,1,3,0,FALSE,2,18,1,357
1000,1,3,0,FALSE,2,18,1,378
250,3,3,0,FALSE,2,18,1,381
500,3,3,0,FALSE,2,18,1,364
1000,3,3,0,FALSE,2,18,1,309
250,5,3,0,FALSE,2,18,1,373
500,5,3,0,FALSE,2,18,1,399
1000,5,3,0,FALSE,2,18,1,403
250,10,3,0,FALSE,2,18,1,446
500,10,3,0,FALSE,2,18,1,375
1000,10,3,0,FALSE,2,18,0,NA
250,1,6,0,FALSE,2,18,1,351
500,1,6,0,FALSE,2,18,1,371
1000,1,6,0,FALSE,2,18,1,397
250,3,6,0,FALSE,2,18,1,351
500,3,6,0,FALSE,2,18,1,434
1000,3,6,0,FALSE,2,18,1,409
250,5,6,0,FALSE,2,18,1,385
500,5,6,0,FALSE,2,18,1,415
1000,5,6,0,FALSE,2,18,1,478
250,10,6,0,FALSE,2,18,0,NA
500,10,6,0,FALSE,2,18,0,NA
1000,10,6,0,FALSE,2,18,0,NA
250,1,10,0,FALSE,2,18,1,387
500,1,10,0,FALSE,2,18,1,421
1000,1,10,0,FALSE,2,18,1,413
250,3,10,0,FALSE,2,18,1,422
500,3,10,0,FALSE,2,18,0,NA
1000,3,10,0,FALSE,2,18,1,499
250,5,10,0,FALSE,2,18,0,NA
500,5,10,0,FALSE,2,18,0,NA
1000,5,10,0,FALSE,2,18,0,NA
250,10,10,0,FALSE,2,18,0,NA
500,10,10,0,FALSE,2,18,0,NA
1000,10,10,0,FALSE,2,18,0,NA
250,1,3,0.25,FALSE,2,18,1,315
500,1,3,0.25,FALSE,2,18,1,336
1000,1,3,0.25,FALSE,2,18,1,333
250,3,3,0.25,FALSE,2,18,1,386
500,3,3,0.25,FALSE,2,18,1,313
1000,3,3,0.25,FALSE,2,18,1,361
250,5,3,0.25,FALSE,2,18,1,332
500,5,3,0.25,FALSE,2,18,1,308
1000,5,3,0.25,FALSE,2,18,1,395
250,10,3,0.25,FALSE,2,18,1,379
500,10,3,0.25,FALSE,2,18,1,383
1000,10,3,0.25,FALSE,2,18,1,433
250,1,6,0.25,FALSE,2,18,1,412
500,1,6,0.25,FALSE,2,18,1,367
1000,1,6,0.25,FALSE,2,18,1,400
250,3,6,0.25,FALSE,2,18,1,339
500,3,6,0.25,FALSE,2,18,1,416
1000,3,6,0.25,FALSE,2,18,1,473
250,5,6,0.25,FALSE,2,18,1,359
500,5,6,0.25,FALSE,2,18,1,375
1000,5,6,0.25,FALSE,2,18,1,465
250,10,6,0.25,FALSE,2,18,1,441
500,10,6,0.25,FALSE,2,18,0,NA
1000,10,6,0.25,FALSE,2,18,0,NA
250,1,10,0.25,FALSE,2,18,1,460
500,1,10,0.25,FALSE,2,18,1,382
1000,1,10,0.25,FALSE,2,18,1,417
250,3,10,0.25,FALSE,2,18,1,415
500,3,10,0.25,FALSE,2,18,1,417
1000,3,10,0.25,FALSE,2,18,0,NA
250,5,10,0.25,FALSE,2,18,1,431
500,5,10,0.25,FALSE,2,18,1,424
1000,5,10,0.25,FALSE,2,18,0,NA
250,10,10,0.25,FALSE,2,18,0,NA
500,10,10,0.25,FALSE,2,18,0,NA
1000,10,10,0.25,FALSE,2,18,0,NA
250,1,3,0.5,FALSE,2,18,1,269
500,1,3,0.5,FALSE,2,18,1,340
1000,1,3,0.5,FALSE,2,18,1,340
250,3,3,0.5,FALSE,2,18,1,258
500,3,3,0.5,FALSE,2,18,1,374
1000,3,3,0.5,FALSE,2,18,1,329
250,5,3,0.5,FALSE,2,18,1,315
500,5,3,0.5,FALSE,2,18,1,343
1000,5,3,0.5,FALSE,2,18,1,340
250,10,3,0.5,FALSE,2,18,1,366
500,10,3,0.5,FALSE,2,18,1,338
1000,10,3,0.5,FALSE,2,18,1,368
250,1,6,0.5,FALSE,2,18,1,344
500,1,6,0.5,FALSE,2,18,1,360
1000,1,6,0.5,FALSE,2,18,1,402
250,3,6,0.5,FALSE,2,18,1,379
500,3,6,0.5,FALSE,2,18,1,346
1000,3,6,0.5,FALSE,2,18,1,376
250,5,6,0.5,FALSE,2,18,1,363
500,5,6,0.5,FALSE,2,18,1,423
1000,5,6,0.5,FALSE,2,18,1,410
250,10,6,0.5,FALSE,2,18,1,384
500,10,6,0.5,FALSE,2,18,1,422
1000,10,6,0.5,FALSE,2,18,1,431
250,1,10,0.5,FALSE,2,18,1,384
500,1,10,0.5,FALSE,2,18,1,368
1000,1,10,0.5,FALSE,2,18,1,409
250,3,10,0.5,FALSE,2,18,1,417
500,3,10,0.5,FALSE,2,18,1,400
1000,3,10,0.5,FALSE,2,18,1,441
250,5,10,0.5,FALSE,2,18,1,384
500,5,10,0.5,FALSE,2,18,1,416
1000,5,10,0.5,FALSE,2,18,1,411
250,10,10,0.5,FALSE,2,18,1,421
500,10,10,0.5,FALSE,2,18,1,451
1000,10,10,0.5,FALSE,2,18,1,473
250,1,3,1,FALSE,2,18,1,326
500,1,3,1,FALSE,2,18,1,359
1000,1,3,1,FALSE,2,18,1,324
250,3,3,1,FALSE,2,18,1,310
500,3,3,1,FALSE,2,18,1,322
1000,3,3,1,FALSE,2,18,1,347
250,5,3,1,FALSE,2,18,1,318
500,5,3,1,FALSE,2,18,1,345
1000,5,3,1,FALSE,2,18,1,331
250,10,3,1,FALSE,2,18,1,274
500,10,3,1,FALSE,2,18,1,334
1000,10,3,1,FALSE,2,18,1,324
250,1,6,1,FALSE,2,18,1,368
500,1,6,1,FALSE,2,18,1,371
1000,1,6,1,FALSE,2,18,1,421
250,3,6,1,FALSE,2,18,1,319
500,3,6,1,FALSE,2,18,1,392
1000,3,6,1,FALSE,2,18,1,393
250,5,6,1,FALSE,2,18,1,340
500,5,6,1,FALSE,2,18,1,351
1000,5,6,1,FALSE,2,18,1,376
250,10,6,1,FALSE,2,18,1,331
500,10,6,1,FALSE,2,18,1,396
1000,10,6,1,FALSE,2,18,1,368
250,1,10,1,FALSE,2,18,1,375
500,1,10,1,FALSE,2,18,1,372
1000,1,10,1,FALSE,2,18,1,396
250,3,10,1,FALSE,2,18,1,349
500,3,10,1,FALSE,2,18,1,365
1000,3,10,1,FALSE,2,18,1,408
250,5,10,1,FALSE,2,18,1,400
500,5,10,1,FALSE,2,18,1,447
1000,5,10,1,FALSE,2,18,1,460
250,10,10,1,FALSE,2,18,1,384
500,10,10,1,FALSE,2,18,1,387
1000,10,10,1,FALSE,2,18,1,485
250,1,3,0,TRUE,4,18,1,262
500,1,3,0,TRUE,4,18,1,329
1000,1,3,0,TRUE,4,18,1,335
250,3,3,0,TRUE,4,18,1,366
500,3,3,0,TRUE,4,18,1,393
1000,3,3,0,TRUE,4,18,1,371
250,5,3,0,TRUE,4,18,1,298
500,5,3,0,TRUE,4,18,1,353
1000,5,3,0,TRUE,4,18,1,458
250,10,3,0,TRUE,4,18,1,430
500,10,3,0,TRUE,4,18,0,NA
1000,10,3,0,TRUE,4,18,0,NA
250,1,6,0,TRUE,4,18,1,366
500,1,6,0,TRUE,4,18,1,372
1000,1,6,0,TRUE,4,18,1,410
250,3,6,0,TRUE,4,18,1,369
500,3,6,0,TRUE,4,18,1,457
1000,3,6,0,TRUE,4,18,1,491
250,5,6,0,TRUE,4,18,1,466
500,5,6,0,TRUE,4,18,0,NA
1000,5,6,0,TRUE,4,18,1,459
250,10,6,0,TRUE,4,18,0,NA
500,10,6,0,TRUE,4,18,0,NA
1000,10,6,0,TRUE,4,18,0,NA
250,1,10,0,TRUE,4,18,1,365
500,1,10,0,TRUE,4,18,1,390
1000,1,10,0,TRUE,4,18,1,471
250,3,10,0,TRUE,4,18,0,NA
500,3,10,0,TRUE,4,18,0,NA
1000,3,10,0,TRUE,4,18,0,NA
250,5,10,0,TRUE,4,18,0,NA
500,5,10,0,TRUE,4,18,1,432
1000,5,10,0,TRUE,4,18,0,NA
250,10,10,0,TRUE,4,18,0,NA
500,10,10,0,TRUE,4,18,0,NA
1000,10,10,0,TRUE,4,18,0,NA
250,1,3,0.25,TRUE,4,18,1,375
500,1,3,0.25,TRUE,4,18,1,329
1000,1,3,0.25,TRUE,4,18,1,373
250,3,3,0.25,TRUE,4,18,1,414
500,3,3,0.25,TRUE,4,18,1,388
1000,3,3,0.25,TRUE,4,18,1,407
250,5,3,0.25,TRUE,4,18,1,349
500,5,3,0.25,TRUE,4,18,1,441
1000,5,3,0.25,TRUE,4,18,0,NA
250,10,3,0.25,TRUE,4,18,1,481
500,10,3,0.25,TRUE,4,18,0,NA
1000,10,3,0.25,TRUE,4,18,0,NA
250,1,6,0.25,TRUE,4,18,1,352
500,1,6,0.25,TRUE,4,18,1,365
1000,1,6,0.25,TRUE,4,18,1,390
250,3,6,0.25,TRUE,4,18,0,NA
500,3,6,0.25,TRUE,4,18,0,NA
1000,3,6,0.25,TRUE,4,18,0,NA
250,5,6,0.25,TRUE,4,18,0,NA
500,5,6,0.25,TRUE,4,18,0,NA
1000,5,6,0.25,TRUE,4,18,0,NA
250,10,6,0.25,TRUE,4,18,0,NA
500,10,6,0.25,TRUE,4,18,0,NA
1000,10,6,0.25,TRUE,4,18,0,NA
250,1,10,0.25,TRUE,4,18,1,422
500,1,10,0.25,TRUE,4,18,1,472
1000,1,10,0.25,TRUE,4,18,1,398
250,3,10,0.25,TRUE,4,18,0,NA
500,3,10,0.25,TRUE,4,18,0,NA
1000,3,10,0.25,TRUE,4,18,0,NA
250,5,10,0.25,TRUE,4,18,0,NA
500,5,10,0.25,TRUE,4,18,0,NA
1000,5,10,0.25,TRUE,4,18,0,NA
250,10,10,0.25,TRUE,4,18,0,NA
500,10,10,0.25,TRUE,4,18,0,NA
1000,10,10,0.25,TRUE,4,18,0,NA
250,1,3,0.5,TRUE,4,18,1,316
500,1,3,0.5,TRUE,4,18,1,289
1000,1,3,0.5,TRUE,4,18,1,365
250,3,3,0.5,TRUE,4,18,1,435
500,3,3,0.5,TRUE,4,18,1,362
1000,3,3,0.5,TRUE,4,18,0,NA
250,5,3,0.5,TRUE,4,18,0,NA
500,5,3,0.5,TRUE,4,18,0,NA
1000,5,3,0.5,TRUE,4,18,0,NA
250,10,3,0.5,TRUE,4,18,0,NA
500,10,3,0.5,TRUE,4,18,0,NA
1000,10,3,0.5,TRUE,4,18,0,NA
250,1,6,0.5,TRUE,4,18,1,338
500,1,6,0.5,TRUE,4,18,1,353
1000,1,6,0.5,TRUE,4,18,1,360
250,3,6,0.5,TRUE,4,18,0,NA
500,3,6,0.5,TRUE,4,18,0,NA
1000,3,6,0.5,TRUE,4,18,0,NA
250,5,6,0.5,TRUE,4,18,0,NA
500,5,6,0.5,TRUE,4,18,0,NA
1000,5,6,0.5,TRUE,4,18,0,NA
250,10,6,0.5,TRUE,4,18,0,NA
500,10,6,0.5,TRUE,4,18,0,NA
1000,10,6,0.5,TRUE,4,18,0,NA
250,1,10,0.5,TRUE,4,18,1,359
500,1,10,0.5,TRUE,4,18,1,404
1000,1,10,0.5,TRUE,4,18,1,406
250,3,10,0.5,TRUE,4,18,1,442
500,3,10,0.5,TRUE,4,18,0,NA
1000,3,10,0.5,TRUE,4,18,0,NA
250,5,10,0.5,TRUE,4,18,0,NA
500,5,10,0.5,TRUE,4,18,0,NA
1000,5,10,0.5,TRUE,4,18,0,NA
250,10,10,0.5,TRUE,4,18,0,NA
500,10,10,0.5,TRUE,4,18,0,NA
1000,10,10,0.5,TRUE,4,18,0,NA
250,1,3,1,TRUE,4,18,1,343
500,1,3,1,TRUE,4,18,1,311
1000,1,3,1,TRUE,4,18,1,341
250,3,3,1,TRUE,4,18,1,288
500,3,3,1,TRUE,4,18,1,312
1000,3,3,1,TRUE,4,18,1,354
250,5,3,1,TRUE,4,18,1,312
500,5,3,1,TRUE,4,18,1,367
1000,5,3,1,TRUE,4,18,1,362
250,10,3,1,TRUE,4,18,1,281
500,10,3,1,TRUE,4,18,1,340
1000,10,3,1,TRUE,4,18,1,331
250,1,6,1,TRUE,4,18,1,384
500,1,6,1,TRUE,4,18,1,342
1000,1,6,1,TRUE,4,18,1,375
250,3,6,1,TRUE,4,18,1,371
500,3,6,1,TRUE,4,18,1,471
1000,3,6,1,TRUE,4,18,1,414
250,5,6,1,TRUE,4,18,1,403
500,5,6,1,TRUE,4,18,1,375
1000,5,6,1,TRUE,4,18,1,420
250,10,6,1,TRUE,4,18,1,375
500,10,6,1,TRUE,4,18,1,352
1000,10,6,1,TRUE,4,18,1,399
250,1,10,1,TRUE,4,18,1,346
500,1,10,1,TRUE,4,18,1,401
1000,1,10,1,TRUE,4,18,1,477
250,3,10,1,TRUE,4,18,1,416
500,3,10,1,TRUE,4,18,1,388
1000,3,10,1,TRUE,4,18,1,446
250,5,10,1,TRUE,4,18,1,345
500,5,10,1,TRUE,4,18,1,406
1000,5,10,1,TRUE,4,18,1,425
250,10,10,1,TRUE,4,18,1,360
500,10,10,1,TRUE,4,18,1,415
1000,10,10,1,TRUE,4,18,1,472
250,1,3,0,FALSE,4,18,1,304
500,1,3,0,FALSE,4,18,1,315
1000,1,3,0,FALSE,4,18,1,393
250,3,3,0,FALSE,4,18,1,311
500,3,3,0,FALSE,4,18,1,369
1000,3,3,0,FALSE,4,18,1,348
250,5,3,0,FALSE,4,18,1,343
500,5,3,0,FALSE,4,18,1,390
1000,5,3,0,FALSE,4,18,1,436
250,10,3,0,FALSE,4,18,0,NA
500,10,3,0,FALSE,4,18,0,NA
1000,10,3,0,FALSE,4,18,0,NA
250,1,6,0,FALSE,4,18,1,337
500,1,6,0,FALSE,4,18,1,381
1000,1,6,0,FALSE,4,18,1,372
250,3,6,0,FALSE,4,18,1,389
500,3,6,0,FALSE,4,18,1,397
1000,3,6,0,FALSE,4,18,1,446
250,5,6,0,FALSE,4,18,0,NA
500,5,6,0,FALSE,4,18,1,492
1000,5,6,0,FALSE,4,18,0,NA
250,10,6,0,FALSE,4,18,0,NA
500,10,6,0,FALSE,4,18,0,NA
1000,10,6,0,FALSE,4,18,0,NA
250,1,10,0,FALSE,4,18,1,396
500,1,10,0,FALSE,4,18,1,414
1000,1,10,0,FALSE,4,18,1,433
250,3,10,0,FALSE,4,18,1,371
500,3,10,0,FALSE,4,18,0,NA
1000,3,10,0,FALSE,4,18,1,493
250,5,10,0,FALSE,4,18,0,NA
500,5,10,0,FALSE,4,18,0,NA
1000,5,10,0,FALSE,4,18,0,NA
250,10,10,0,FALSE,4,18,0,NA
500,10,10,0,FALSE,4,18,0,NA
1000,10,10,0,FALSE,4,18,0,NA
250,1,3,0.25,FALSE,4,18,1,309
500,1,3,0.25,FALSE,4,18,1,350
1000,1,3,0.25,FALSE,4,18,1,327
250,3,3,0.25,FALSE,4,18,1,299
500,3,3,0.25,FALSE,4,18,1,367
1000,3,3,0.25,FALSE,4,18,1,402
250,5,3,0.25,FALSE,4,18,1,342
500,5,3,0.25,FALSE,4,18,1,362
1000,5,3,0.25,FALSE,4,18,1,472
250,10,3,0.25,FALSE,4,18,1,467
500,10,3,0.25,FALSE,4,18,1,435
1000,10,3,0.25,FALSE,4,18,0,NA
250,1,6,0.25,FALSE,4,18,1,367
500,1,6,0.25,FALSE,4,18,1,358
1000,1,6,0.25,FALSE,4,18,1,388
250,3,6,0.25,FALSE,4,18,1,376
500,3,6,0.25,FALSE,4,18,1,435
1000,3,6,0.25,FALSE,4,18,1,401
250,5,6,0.25,FALSE,4,18,1,492
500,5,6,0.25,FALSE,4,18,1,416
1000,5,6,0.25,FALSE,4,18,1,500
250,10,6,0.25,FALSE,4,18,1,465
500,10,6,0.25,FALSE,4,18,0,NA
1000,10,6,0.25,FALSE,4,18,0,NA
250,1,10,0.25,FALSE,4,18,1,362
500,1,10,0.25,FALSE,4,18,1,430
1000,1,10,0.25,FALSE,4,18,1,363
250,3,10,0.25,FALSE,4,18,1,452
500,3,10,0.25,FALSE,4,18,1,392
1000,3,10,0.25,FALSE,4,18,0,NA
250,5,10,0.25,FALSE,4,18,1,447
500,5,10,0.25,FALSE,4,18,0,NA
1000,5,10,0.25,FALSE,4,18,0,NA
250,10,10,0.25,FALSE,4,18,0,NA
500,10,10,0.25,FALSE,4,18,0,NA
1000,10,10,0.25,FALSE,4,18,0,NA
250,1,3,0.5,FALSE,4,18,1,282
500,1,3,0.5,FALSE,4,18,1,293
1000,1,3,0.5,FALSE,4,18,1,360
250,3,3,0.5,FALSE,4,18,1,318
500,3,3,0.5,FALSE,4,18,1,320
1000,3,3,0.5,FALSE,4,18,1,336
250,5,3,0.5,FALSE,4,18,1,315
500,5,3,0.5,FALSE,4,18,1,346
1000,5,3,0.5,FALSE,4,18,1,419
250,10,3,0.5,FALSE,4,18,1,278
500,10,3,0.5,FALSE,4,18,1,316
1000,10,3,0.5,FALSE,4,18,1,399
250,1,6,0.5,FALSE,4,18,1,332
500,1,6,0.5,FALSE,4,18,1,359
1000,1,6,0.5,FALSE,4,18,1,371
250,3,6,0.5,FALSE,4,18,1,354
500,3,6,0.5,FALSE,4,18,1,404
1000,3,6,0.5,FALSE,4,18,1,374
250,5,6,0.5,FALSE,4,18,1,359
500,5,6,0.5,FALSE,4,18,1,422
1000,5,6,0.5,FALSE,4,18,1,422
250,10,6,0.5,FALSE,4,18,1,401
500,10,6,0.5,FALSE,4,18,1,434
1000,10,6,0.5,FALSE,4,18,1,433
250,1,10,0.5,FALSE,4,18,1,390
500,1,10,0.5,FALSE,4,18,1,491
1000,1,10,0.5,FALSE,4,18,1,468
250,3,10,0.5,FALSE,4,18,1,399
500,3,10,0.5,FALSE,4,18,1,420
1000,3,10,0.5,FALSE,4,18,1,408
250,5,10,0.5,FALSE,4,18,1,435
500,5,10,0.5,FALSE,4,18,1,459
1000,5,10,0.5,FALSE,4,18,1,469
250,10,10,0.5,FALSE,4,18,1,396
500,10,10,0.5,FALSE,4,18,1,478
1000,10,10,0.5,FALSE,4,18,0,NA
250,1,3,1,FALSE,4,18,1,289
500,1,3,1,FALSE,4,18,1,336
1000,1,3,1,FALSE,4,18,1,352
250,3,3,1,FALSE,4,18,1,338
500,3,3,1,FALSE,4,18,1,342
1000,3,3,1,FALSE,4,18,1,352
250,5,3,1,FALSE,4,18,1,304
500,5,3,1,FALSE,4,18,1,292
1000,5,3,1,FALSE,4,18,1,339
250,10,3,1,FALSE,4,18,1,287
500,10,3,1,FALSE,4,18,1,361
1000,10,3,1,FALSE,4,18,1,383
250,1,6,1,FALSE,4,18,1,317
500,1,6,1,FALSE,4,18,1,393
1000,1,6,1,FALSE,4,18,1,364
250,3,6,1,FALSE,4,18,1,325
500,3,6,1,FALSE,4,18,1,361
1000,3,6,1,FALSE,4,18,1,347
250,5,6,1,FALSE,4,18,1,370
500,5,6,1,FALSE,4,18,1,415
1000,5,6,1,FALSE,4,18,1,412
250,10,6,1,FALSE,4,18,1,368
500,10,6,1,FALSE,4,18,1,355
1000,10,6,1,FALSE,4,18,1,397
250,1,10,1,FALSE,4,18,1,359
500,1,10,1,FALSE,4,18,1,440
1000,1,10,1,FALSE,4,18,1,442
250,3,10,1,FALSE,4,18,1,396
500,3,10,1,FALSE,4,18,1,438
1000,3,10,1,FALSE,4,18,1,1
250,5,10,1,FALSE,4,18,1,427
500,5,10,1,FALSE,4,18,1,422
1000,5,10,1,FALSE,4,18,0,NA
250,10,10,1,FALSE,4,18,1,429
500,10,10,1,FALSE,4,18,1,412
1000,10,10,1,FALSE,4,18,0,NA
250,1,3,0,TRUE,1,19,1,293
500,1,3,0,TRUE,1,19,1,343
1000,1,3,0,TRUE,1,19,1,359
250,3,3,0,TRUE,1,19,1,309
500,3,3,0,TRUE,1,19,1,352
1000,3,3,0,TRUE,1,19,1,346
250,5,3,0,TRUE,1,19,1,294
500,5,3,0,TRUE,1,19,1,407
1000,5,3,0,TRUE,1,19,1,393
250,10,3,0,TRUE,1,19,1,366
500,10,3,0,TRUE,1,19,1,312
1000,10,3,0,TRUE,1,19,1,418
250,1,6,0,TRUE,1,19,1,371
500,1,6,0,TRUE,1,19,1,409
1000,1,6,0,TRUE,1,19,1,398
250,3,6,0,TRUE,1,19,1,356
500,3,6,0,TRUE,1,19,1,405
1000,3,6,0,TRUE,1,19,1,385
250,5,6,0,TRUE,1,19,1,471
500,5,6,0,TRUE,1,19,1,449
1000,5,6,0,TRUE,1,19,1,492
250,10,6,0,TRUE,1,19,1,395
500,10,6,0,TRUE,1,19,0,NA
1000,10,6,0,TRUE,1,19,1,461
250,1,10,0,TRUE,1,19,1,398
500,1,10,0,TRUE,1,19,1,387
1000,1,10,0,TRUE,1,19,1,363
250,3,10,0,TRUE,1,19,1,404
500,3,10,0,TRUE,1,19,0,NA
1000,3,10,0,TRUE,1,19,0,NA
250,5,10,0,TRUE,1,19,1,421
500,5,10,0,TRUE,1,19,1,413
1000,5,10,0,TRUE,1,19,0,NA
250,10,10,0,TRUE,1,19,1,456
500,10,10,0,TRUE,1,19,1,480
1000,10,10,0,TRUE,1,19,0,NA
250,1,3,0.25,TRUE,1,19,1,310
500,1,3,0.25,TRUE,1,19,1,315
1000,1,3,0.25,TRUE,1,19,1,312
250,3,3,0.25,TRUE,1,19,1,339
500,3,3,0.25,TRUE,1,19,1,345
1000,3,3,0.25,TRUE,1,19,1,430
250,5,3,0.25,TRUE,1,19,1,343
500,5,3,0.25,TRUE,1,19,1,404
1000,5,3,0.25,TRUE,1,19,1,441
250,10,3,0.25,TRUE,1,19,1,367
500,10,3,0.25,TRUE,1,19,1,486
1000,10,3,0.25,TRUE,1,19,1,382
250,1,6,0.25,TRUE,1,19,1,335
500,1,6,0.25,TRUE,1,19,1,374
1000,1,6,0.25,TRUE,1,19,1,396
250,3,6,0.25,TRUE,1,19,1,473
500,3,6,0.25,TRUE,1,19,1,439
1000,3,6,0.25,TRUE,1,19,0,NA
250,5,6,0.25,TRUE,1,19,0,NA
500,5,6,0.25,TRUE,1,19,0,NA
1000,5,6,0.25,TRUE,1,19,0,NA
250,10,6,0.25,TRUE,1,19,0,NA
500,10,6,0.25,TRUE,1,19,0,NA
1000,10,6,0.25,TRUE,1,19,0,NA
250,1,10,0.25,TRUE,1,19,1,383
500,1,10,0.25,TRUE,1,19,1,407
1000,1,10,0.25,TRUE,1,19,1,458
